,"Mitchell, Bob",,"1,001 Life story questions",".","Engadine NSW, Bob Mitchell, 6th. ed., 2010",".","95p.",".",646459236,,"...............",,"907.2  MIT","2012 - Jan.","...................","32.95",".........",,743,"Oral history   2. Interviewing"
,"Serle, Geoffrey",,"Golden age. A history of the colony of Victoria 1851-1861",".","Melbourne, MUP, 1963",".","455p., Illus. Maps, bibliog.",".",,,"...............",,"994.503  SER","2009","don. - Jenny Adam ","........","........",,591,"Victoria - History - 1851-1891   Victoria - Gold mines and mining"
,"Bound, F.",,"Golden years of Nhill A. & P.",".","Nhill Agricultural & Pastoral Sociey, 1984",".","116p., illus.",".",,,"...............",,"994.58  BOU","...............","don. - Sheila Skidmore","........","........",,482,"Victoria - Nhill"
,"Hammond, Joyce",,"Golden years of Rushworth and Whroo",".",".................., 2nd. ed. 1981",".","173p., illus",".",,,"...............",,"994.54 / HAM","...............","don. - Bill Cassidy","........","........",,411,"Victoria - Rushworth   2 Victoria - Whroo"
,"Smyth, R. Brough",,"Goldfields and mineral districts of Victoria  (1869)",".","Carlton (Vic.), Queensbury HIll Press, 1979",".","644p., maps, index",".",,,"...............",,"622.34  SMY","...............","...................","........","........",,117,"Victoria - Mines and mineral resources   2. Victoria - Gold mines and mining"
,"Sherer, John  (ed.)",,"Gold-finder of Australia. How he went, how he fared and how he made his fortune. (1st. published 1853)",".","Ringwood (Vic), Penguin, 1973",".","3720., illus",".",,,"Colonial facsimiles",0,"994.5  SHE","...............","...................","........","........",,118,"Victoria - Gold mines and mining  2. Victoria - Social conditions 1834-1900"
,"Hooper, Frederick Cleverdon",,"Good Country - Into the dawn of a new day. Shire of Cranbourne 1968 - 1988",".","Shire of Cranbourne, 1988",".","119p., illus., bibliog.",".",,,"...............",,"994.52  HOO","...............","...................","........","........",,119,"Victoria - Cranbourne"
,"Finkel, George",,"Governor Lachlan Macquarie",".","West Melbourne, Nelson, 1975",".","150p., illus",".",,,"...............",,"994.02  FIN","2009","don. - Jenny Adam ","........","........",,592,"Macquarie, Lachlan, 1761-1824   2.  New South Wales - History - 1788-1851"
,"Williams, Norman J. (comp.)",,"Grantville School 1874 1974",".","Grantville School Committee, 1974",".","16p. photos",".",,,"...............",,"LH  994.52 GRA","2011 - June","don. - Alan George","........","........",,687,"Victoria - Grantville"
,"Johnson, K. A. & Sainty, M. R.",,"Gravestone inscriptions N.S.W.  volume 1 Sydney Burial Ground Elizabeth and Devonshire Streets ""The Sandhills""",,"Sydney, Genealogical Publications of Australia, 1973",,"193p., illus. maps",,959971130,,"...............",,"929.5  JOH","2016 - Aug.","don. - Bev Morling","........","........",,1086,"New South Wales - Cemeteries   2. Sydney Burial Ground   3. Sandhills Cemetery (Sydney, NSW)"
,"Loney, Jack",,"Great Ocean Road. Tourist and historical guide",,"Newtown (Vic.), Neptune Press, 1984",".","52p., illus.",".",,,"...............",,"919.457  LON","2013 - Aug. ","don. - Jan Andrews","........",".........",,896,"Victoria - Western District.   2. Shipwrecks - Victoria    3. Great Ocean Road (Victoria)   4. Roads - Victoria"
,".......................................",,"Great south land. Exhibition of books relating to the European discovery and exploration of Australia                        ",".","Melbourne, Friends of the SLV, 1988",".","36p., illus.",".",,,"...............",,"919.407  GRE","...............","...................","........","........",,120,"Australia - Discovery and exploration - Bibliography"
,"Laffin John",,"Greece, Crete and Syria",".","North Sydney, Time-Life, 1989",".","168p. , illus.",".",,,"Australians at war. 13",0,"940.54  LAF","2012 - Feb.","don. - Rod Grant","........","........",,769,"War - 1939-1945 - Campaigns - Eastern  2. War - 1939-1945 - Australia"
,"Jennings, Charles",,"Greenwich. The place where days begin and end",,"Great Britain, Little, Brown & Co., 1999",,"242p., illus.",,316851523,,,,"942.162  JEN","2016 Apr.","don. - Jan Andrews","........","........",,1076,"England - London - Greenwich"
,".......................................",,"Gregory's Sydney street directory",".","NSW, Gregory, 55th. ed. 1990",".","..............",".",,,"...............",,"919.441  GRE","...............","...................","........","........",,121,"New South Wales - Sydney - Maps"
,"Field, Joan",,"Grey ribbon to the border",".","Melbourne, Hawthorn Press, 1973",".","98 p., illus.",".",,,"...............",,"909.45  FIE","...............","...................","........","........",,122,"Hume Highway (N.S.W and Vic.)   2. Victoria - Kilmore  3. Victoria - Broadford  4. Victoria - Seymour  5. Victoria - Avenel  6. Victoria - Euroa  7. Victoria - Violet Town  8. Victoria - Glenrowan  9. Victoria - Wangaratta  10. Victoria - Benalla  11. Victoria - Chiltern   12. Victoria - Beechworth  13. Victoria - Wodonga  14. Roads - Victoria"
,"Cutter, June",,"Guesthouses on Phillip  Island. A history",0,"Cowes (Vic.), J.Cutter, 1987",0,"170p., illus.",,,,"...............",,"LH  649.94  CUT","2014 Sep.","Time Booksellers",27.75,,,1003,"Victoria - Phillip Island   2. Hotels - Victoria"
,".......................................",,"Guide to Australian War Memorial",".","Canberra, AWM, 11th. ed. 1967  ",".","141p. photos",".",,,"...............",,"355.007  GUI","...............","...................","........","........",,123,"Australian War Memorial    2.Australia - History, Military"
,".......................................",,"Guide to historic Williamstown",".","Williamstown Historical Society, 1972",".","n.p., illus.",".",,,"...............",,"994.51 GUI","...............","...................","........","........",,124,"Victoria - Williamstown  2. Victoria - Historic buildings"
,".......................................",,"Guide to the church of St Gregory the Great, Downside Abey near Bath",".","Downside Abbey, 11th ed., 1960",".","27p., illus.",".",,,"...............",,"726.7  DOW","...............","...................","........","........",,125,"England - Somerset  2. Downside Abbey(Bath, England)   3. Benedictine Monasteries.  4 England -Churches - St Gregory the Great, Downside"
,"Latrobe, G. & L.",,"Guide to the coast, caves and bays of Sark",".","Guernsey Press, 5th. ed. 1975",".","75p., illus., maps",".",,,"...............",,"914.23 / LAT","...............","...................","........","........",,126,"Channel Islands - Sark   "
,"Breakell, Bill",,"Guideline to the North Yorkshire Moors Railway",".","York, North York National Parks, 1991",".","24p., illus",".",,,"...............",,"385.09  BRE","2011 - Aug..","don. - Helen Swaine","........","........",,706,"North Yorkshire Moors Railway  2. England - Railroads   3. England - Yorkshire, North - Description and travel"
,"Farwell, Byron",,"Gurkhas, The",0,"New York, W.W.Norton, 1984",0,"317p., illus.",,,,,,"356.1  FAR","2014  Aug.","don. - Sue Lilley","........","........",,1001,"Gurkhas soldiers.   2. War"
,".......................................",,"H.M.S. Victory : Official guide and short history",".",1971,".","17p., illus.",".",,,"...............",,"359.32  HMS","...............","...................","........","........",,127,"Ship - 'H.M.S. Victory'    2. Great Britain - Navy  "
,"Birley, Robin",,"Hadrian's Wall. A personal guide",".","Northumberland, Roman Army Museum, 2nd. ed. 1995",".","51p., illus.",".",,,"...............",,"914.288  BIR 1","2011 - Aug..","don. - Helen Swaine","........","........",,707,"Hadrian's Wall (England)   2. England - Northumberland  3. England - Antiquities, Roman"
,".......................................",,"Hallam 1830 - 1930",".","City of Casey,1993",".","32p., Ills.",".",,,"local historical pamphlet 2 ",0,"994.52  HAL","...............","...................","........","........",,128,"Victoria - Hallam"
,"Garden, Don",,"Hamilton. A western district history",,"North Melboune, Hargreen, 1984",,"278p., illus.",,"0 949905 18 6",,,,"994.57  GAR","2018  Nov.","Bill's Book Shed","3.00",,,1140,"Victoria - Hamilton"
,".......................................",,"Handbook on Irish genealogy. How to trace your ancestors and relatives in Ireland",".","Dublin, Heraldic Artists, 2nd. ed. 1973",".","131p., illus., maps",".",,,"...............",,"929.1  HAN","...............","don. - Margaret  Chisholm","........","........",,397,"Ireland - Genealogy"
,"Edquist, Harriet",,"Harold Desbrowe-Annear 1865-1933. A life in architecture",,"Carlton (Vic), Meigunyah Press, 2004",0,"313p., illus.",,,,"...............",,"720.92  EDQ","2014 - April","don. - W.G.R.L.C.","........",".........",,971,"Desbrowe-Annear, Harold, 1865-1933   2. Architects - Australia - Biography  3. Architecture - Australia - 20th century"
,"Hoy, Edith Ellen",,"Harrietville.  115 years of continuous gold seeking",".","n.i.",".","n.p.",".",,,"...............",,"994.55  HOY","2011 - Apr.","G.S.V.","2.50","........",,684,"Victoria - Harrietville   2. Victoria - Gold mines and mining"
,"Dyer, W.H.",,"Hastings Castle",".","Hastings, Hastings Corporation",".","23p., illus.",".",,,"...............",,"914.22  DYE","...............","...................","........","........",,129,"England - Sussex   2. Hastings Castle"
,"Symonds, Sally",,"Healesville. History in the hills",,"Lilydale (Vic.), Pioneer Design Studio, 1982",,"151p., illus.",,909674175,,,,"994.53  SYM","2018  Nov.","Bill's Book Shed","3.00",,,1143,"Victoria - Healesville"
,"Adam-Smith, Patsy",,"Hear the train blow",".","Melbourne, Nelson, 1987",".","..............",".",,,"...............",,"928.2  ADA","2009","don. - Jenny Adam ","........","........",,593,"Adam-Smith, Patsy, 1926-2001  2. Victoria - Waaia  3. Victoria - Monomeith  4. Victoria - Penshurst   5. Railroads - Victoria"
,"Welch. J.H.",,"Hell to health. The history of quarantine at Port Phillip Heads 1852-1966",".","Nepean Historical Society, n.d.",".","96p., illus., bibliog.",".",,,"Peninsula story, book2",0,"614.46  WEL","...............","...................","........","........",,130,"Quarantine - Victoria - History   2. Victoria - Quarantine - History   3. Victoria - Portsea"
,"National Trust of Australia (Victoria)",,"Henry Handel Richardson memorial.  'Lake View', Chiltern",".","National Trust of Australia (Victoria), n.d.",".","n.p., photos",".",,,"...............",,"728.099  NAT ","...............","...................","........","........",,131,"Richardson, Henry Handel, 1870-1946   2. Lake View  (Chiltern, Vic.)  3. Victoria - Chiltern  4. Victoria - Historic buildings"
,"Cole-Sinclair, Lisa",,"Henry Jenner 1846-1917. The history of an early Phillip Island resident",".","...............",".","..............",".",,,"...............",,"LH  929.2 JEN ","...............","...................","........","........",,132,"Jenner Family (Phillip Island)   2. Victoria - Phillip Island"
,"Rathgen, David",,"Henry Rankin, London c.1820, and his descendants",".","PIAGDS, 2011",".","np",".",,,"Family history report",0,"929.9  RAN","...............","...................","........","........",,669,"Rankin family"
,"Bassett, Marnie",,"Hentys, The.  An Australian colonial tapestry",".","...............",".","..............",".",,,"...............",,"994.02  BAS","...............","...................","........","........",,133,"Henty family   2. Frontier and pioneer life - Australia   3. Western Australia - History - to 1829   4. Victoria - History - 1834-1951   5. Australia - History"
,"Taylor, W.T.",,"Hexham Abbey 674 - 1970",".","nd  (1970?)",".","36p., illus.",".",,,"...............",,"914.28  TAY","...............","...................","........","........",,134,"Hexham Abbey  2. England - Northumberland"
,"Munro, R.W.",,"Highland clans and tartans",".","London, Octopus, 1977",".","128p. illus.",".",,,"...............",,"929.209  MUN","...............","don. - Margaret  Chisholm","........","........",,398,"Scotland - Clans   2. Scotland - Highlands - History    3. Tartans"
,"O'Dell, A.C. & Walton, K.",,"Highlands and Islands of Scotland",,"London, Thomas Nelson, 1962",,"353p., illus., maps",,,,"Regions of the British Isles",0,"914.11  ODE","2013  Nov.","don. - Rod Grant","........",".........",,929,"Scotland - Highland region   2. Scotland - Islands"
,".......................................",,"Historic Australia",".","Adelaide, Rigby, 1978",".","128p., illus",".",,,"...............",,"720.994  HIS 1","...............","...................","........","........",,135,"Australia - Historic buildings   2. Australia - Architecture"
